368,1073.327,1258.291,0.853003796,Custom Interconnect,Custom Interconnect
369,1073.327,1258.291,0.853003796,Custom Interconnect,Custom Interconnect
370,1072.83,2021.76,0.530641619,Gigabit Ethernet,10G Ethernet
371,1071.42,1730.56,0.619117511,Infiniband,Infiniband EDR
372,1071.42,1730.56,0.619117511,Infiniband,Infiniband EDR
373,1070.59,1750.016,0.611760121,Omnipath,Intel Omni-Path
374,1070,1819.752,0.58799221,Infiniband,Infiniband EDR
375,1063.305,1353.216,0.785761475,Infiniband,Infiniband EDR
376,1061.019,1462.579,0.725443891,Infiniband,Infiniband FDR
377,1060.19,1990.656,0.532583229,Gigabit Ethernet,10G Ethernet
378,1060.19,1824.768,0.580999886,Gigabit Ethernet,10G Ethernet
379,1052,1473.6,0.713897937,Infiniband,Infiniband FDR
380,1050.54,1164.698,0.901984892,Infiniband,Infiniband EDR
381,1050,1254.55,0.836953489,Infiniband,Infiniband QDR
382,1048,2014,0.520357498,Gigabit Ethernet,25G Ethernet
383,1046.12,1959.552,0.533856718,Gigabit Ethernet,10G Ethernet
384,1044,2129.92,0.490159255,Gigabit Ethernet,10G Ethernet
385,1042,2120,0.491509434,Gigabit Ethernet,25G Ethernet
386,1042,2120,0.491509434,Gigabit Ethernet,25G Ethernet
387,1042,1968,0.529471545,Gigabit Ethernet,25G Ethernet
388,1042,1968,0.529471545,Gigabit Ethernet,25G Ethernet
389,1042,1968,0.529471545,Gigabit Ethernet,25G Ethernet
390,1038.43,2147.2,0.483620529,Gigabit Ethernet,10G Ethernet
391,1038.4,3200,0.3245,Gigabit Ethernet,10G Ethernet
392,1038,1858.56,0.558496901,Gigabit Ethernet,10G Ethernet
393,1038,1858.56,0.558496901,Gigabit Ethernet,10G Ethernet
394,1036,2112,0.490530303,Gigabit Ethernet,10G Ethernet
395,1032.82,1725.235,0.598654676,Omnipath,Intel Omni-Path
396,1031.17,1582.08,0.651781199,Omnipath,Intel Omni-Path
397,1031.14,1928.448,0.534699406,Gigabit Ethernet,10G Ethernet
398,1030,1908,0.539832285,Gigabit Ethernet,10G Ethernet
399,1029.94,1386.24,0.7429738,Infiniband,Infiniband FDR
400,1029.32,1366.81,0.753081994,Infiniband,Infiniband FDR
401,1029,3024.9592,0.340169877,Infiniband,Infiniband FDR
402,1028,2069.76,0.496675943,Gigabit Ethernet,10G Ethernet
